Date,SP500,MSFT-US,AAPL-US,AMZN-US,BRK.B-US,FB-US,JNJ-US,GOOGL-US,XOM-US,UNH-US,PFE-US,V-US,VZ-US,PG-US,T-US,INTC-US,CVX-US,SBAC-US,ROK-US,CLX-US,FE-US,MAT-US,UAA-US,NFX-US,COTY-US,NWS-US
14/03/2017,0.00207722,0.00619864,0.01550614,0.0040068,-0.0179774,0.00344185,0.00953822,0.00481621,0.01234552,-0.00978414,0.01058198,-0.00833994,0.01618124,-0.00043837,0.00094393,0.01055342,-0.00746744,-0.00450719,0.01649067,-0.00391291,-0.00257739,-0.00078961,0.03105263,0.01859504,0.00156875,0.0278884
15/03/2017,-0.01110389,-0.00526736,0.00308417,-0.01302775,-0.03148931,-0.00559983,0.00157431,-0.02050833,0.00590035,-0.00980159,0.00087644,-0.01883012,0.01827058,0.00208801,-0.00142385,0.0028624,-0.00037,0.00437505,0.00870299, -   ,0.00868451,-0.01226755,-0.00157729,-0.02630826,-0.0247366,0.00784311
16/03/2017,-0.01644253,0.0043243,0.00497435,-0.00846487,-0.03339994,-0.00435093,-0.01697281,-0.02381308,-0.00329127,-0.02929032,-0.00289252,-0.01982067,-0.00619743,-0.00492143,-0.02230048,0.00568658,-0.00386006,-0.00324066,-0.01453251,-0.01074581,-0.0019066,-0.0207113,-0.01800412,-0.05549264,-0.04070997,0.01171875
17/03/2017,-0.01583666,-0.00061624,-0.00056734,-0.00715884,-0.02300305,-0.0057717,-0.01985198,-0.03895019,-0.0020724,-0.03390028,-0.00493333,-0.01540173,-0.01095818,-0.00743586,-0.02207083,-0.00113278,-0.00120378,0.02038525,-0.01458171,-0.00621353,-0.00064059,-0.01877933,-0.04575163,-0.04203603,-0.05255006, -   
20/03/2017,-0.01440561,0.00107854,0.00170906,-0.00692887,-0.02112594,0.00450934,-0.01999357,-0.03949487,-0.00599609,-0.02901199,-0.01162785,-0.01218295,-0.01467672,-0.00428767,-0.02182578,-0.00593736,0.00671217,0.0228275,-0.01781711,0.00159904,0.0044871,-0.01910332,0.01444788,-0.01788332,-0.04842862,-0.00384618
21/03/2017,-0.01585747,-0.00138088,-0.00865521,-0.01399562,-0.02741636,-0.00588027,-0.02009674,-0.03626187,-0.01107587,-0.02412994,-0.00870061,-0.00603418,-0.02654523,-0.00887184,-0.02261465,-0.00561947,-0.0164722,0.0050337,-0.02606089,-0.00789756,0.0148722,-0.01255881,0.01793952,-0.00634554,-0.04146999,-0.00384618
22/03/2017,0.00664533,0.018247,0.02828131,0.01852623,-0.00567141,0.02776771,-0.01094042,-0.01041814,-0.00146414,-0.01653476,-0.00408176,0.01445658,-0.01655699,-0.00602324,-0.0128264,0.01078937,-0.00445881,0.01324786,0.00792637,-0.00710458,0.00349211,0.0192308,0.06928034,0.05552274, -   ,0.02316603
23/03/2017,0.00646215,0.00816143,0.0202464,0.03079462,-0.01809501,0.02272727,-0.00935778,0.01007856,0.0047778,-0.01678398,0.00029143,0.00802528,-0.0124622,-0.00340996,-0.00432381,0.00225427,-0.00203166,0.02271175,-0.0010992,-0.00715654,0.00573435,0.01277953,0.07620042,0.09140108,0.00868619,0.03861003
24/03/2017,0.00750504,0.00906046,0.01717308,0.02895454,-0.01812848,0.01663335,-0.00953447,0.00888361,0.02035835,-0.00728032,0.00233432,-0.00056145,-0.01287739,-0.00627955, -   ,0.0028051,-0.00138978,0.00848033,0.00713007,-0.01714487,-0.00095543,0.01154923,0.02395515,0.08867141,-0.00816557,0.05384606
27/03/2017,0.0144304,0.01903162,0.03063361,0.05783526,-0.00125831,0.02157497,-0.00487372,0.02380176,0.01472412,0.00012184,0.01393017,0.00634139,-0.01871979,-0.0066334,-0.00096197,0.02851431,0.00345802,0.03082984,0.02460999,-0.0167725,0.01015862,0.02317221,0.01487943,0.11443237,-0.00874787,0.04651164
28/03/2017,0.00814176,0.00908255,0.01979989,0.04668036,-0.00245098,0.01367911,-0.00740319,0.02031702,0.00922274,0.00613685,0.00528501,0.002693,0.00346858,-0.00543412,0.00386381,0.02320322,0.01430177,0.01580423,0.01755861,-0.0146478,0.00511185,0.01956097,-0.01553106,0.05892548,-0.0274122,0.02316603
29/03/2017,0.00153615,0.00936763,0.00758662,0.05561958,-0.00678571,-0.00183111,-0.00295877,0.01165233,0.00832382,0.00188251,0.00526923,-0.00235984,0.000609,-0.00717759,0.00361095,0.02139619,0.01598886,0.00750738,0.00775413,-0.01498734,0.006024,-0.01615448,-0.02818319,0.04384486,-0.07435352,-0.0075473
30/03/2017,-0.00354041,0.00213988,-0.00117914,0.03923653,-0.00282622,-0.00386236,0.00048101,-0.00360337,0.00609552,0.0105105, -   ,-0.00056127,0.00040815,-0.00585625,0.00289903,0.01798754,0.00453075,-0.00517962,0.00531239,-0.01235732,0.00920925,-0.008284,-0.03587224,-0.01093793,-0.07343394,-0.03333326
31/03/2017,-0.0030996,0.00121871,-0.00041758,0.02426454,-0.00561496,-0.00801068,0.00757397,-0.00204882,-0.0030027,0.00425181,-0.00292334,0.00123618,-0.00188685,-0.0069979,-0.01687051,0.00783223,0.01476329,0.01120094,0.00418747,-0.01598714,0.01082113,-0.00393238,0.00895968,0.0137779,-0.05260291,-0.05474447
03/04/2017,-0.0028785,-0.0019751,-0.00257478,0.00774775,-0.00329894,-0.00810259,0.00152312,-0.00783505,0.00902207,0.00850434,-0.00029288,-0.00448749,0.01046772,-0.00701102,-0.01262369,-0.00442096,0.01529571,0.0101709,-0.00090064,-0.01413465,-0.01261023,-0.02846,-0.00550826,-0.01437093,-0.06421522,-0.04797059
04/04/2017,0.00101921,0.00214089,-0.00055843,0.0174313,-0.00156053,-0.00578035,-0.00136535,-0.00742925,0.01254578,-0.00235144,-0.00409602,-0.00168525,0.00038025,-0.00289695,-0.01702308,-0.00885934,0.01436777,0.02092225,0.00625499,-0.00594739,0.00349311,-0.00314089,0.00972364,-0.00244366,-0.03042259,-0.02641513
05/04/2017,-0.00541285,-0.01236799,-0.01795853,-0.00928833,-0.01045088,-0.01644876,-0.00400896,-0.01735091,-0.0001206,0.00042233,-0.01165181,-0.00314147,-0.00302311,-0.00222226,-0.02225474,-0.01894073,-0.00620163,0.03504673,-0.00414646,-0.00510278,-0.00600707,0.0292,-0.00461302,-0.0159532,0.0110531,-0.02281354
06/04/2017,-0.00376414,-0.00564011,-0.01725687,-0.0192274,-0.00319971,-0.01780311,0.00440528,-0.00946439,0.00265849,0.00066472,-0.00644418,-0.00359542,0.00824398,0.00601537,-0.01193663,-0.01383865,-0.00137473,0.02987448,-0.03189833,0.00275554,-0.00157927,0.022655,-0.02724521,-0.00903367,0.02623914,-0.00384618
07/04/2017,-0.01172881,-0.01366748,-0.01864597,-0.01665092,-0.01642314,-0.0128187,-0.00103903,-0.00570414,-0.01862059, -   ,-0.00616014,-0.00112393,0.00288797,0.00637182,-0.00788176,-0.02273353,-0.02998735,0.03106521,-0.04479051,0.00548343,-0.01944184,-0.01341225,-0.04226753,-0.04118125,0.03710124,-0.01550391
10/04/2017,-0.01196779,-0.01005959,-0.01775772,-0.01662906,-0.0198556,-0.01141844,0.00096098,-0.00161608,-0.0172039,-0.00740112,-0.00732514,0.00282115,-0.00205254,0.01009779,-0.00788176,-0.02137699,-0.02767612,0.01934953,-0.04601838,0.00487953,-0.00159648,0.00361148,-0.02727273,-0.03253144,0.04926678,-0.01550391
11/04/2017,-0.00208588,-0.00182922,-0.00776567,-0.00556756,-0.00874548,0.00440341,0.01174946,0.0159558,-0.01805472,0.01388804,-0.00058788,0.01365686,0.00618417,0.00814173,-0.00198124,-0.0081075,-0.03067657,0.01477873,-0.03146514,0.01937173,-0.00285526,-0.00590783,-0.02288911,-0.01990185,0.05830892, -   
12/04/2017,-0.00423442,-0.00045854,-0.00282496,0.00076404,-0.00836009,0.00887489,-0.02184039,0.01852205,-0.02184384,0.01364837,-0.00118064,0.01161236,0.01421804,0.012263,0.00099465,-0.00292708,-0.03365034,0.01442814,-0.03938059,0.01947071,0.00222933,-0.01713395,-0.00779221,-0.03113156,0.06724637,-0.01550391
13/04/2017,-0.00162683,-0.00382902,-0.00866755,0.0086937,-0.01345618,0.01898009,-0.03004878,0.01839389,-0.02695862,0.0260686,-0.00796908,0.01446817,0.00286876,0.00261735,-0.0064181,0.01012649,-0.04059277,0.01559074,-0.00086837,0.01251278,-0.02404302,-0.02447555,-0.00466805,-0.04899532,0.02448745, -   
14/04/2017,0.00591807,0.00321622,0.00373469,0.01190196, -   ,0.0299384,-0.02605296,0.02263864,-0.02067235,0.03995147,-0.00413216,0.03029274,-0.00799176,-0.00040379,-0.00370257,0.01772143,-0.03460975,0.0091758,0.0274529,0.01355889,-0.03005396,-0.02059048,0.00570539,-0.03936141,0.01936225,0.03891054
17/04/2017,0.00688925,0.02090997,0.00558395,0.01242817,-0.00122242,0.02804808,-0.02607584,0.02088236,-0.01417231,0.03739627,-0.00766962,0.02312268,-0.02937543,-0.01032696,-0.00918093,0.02483066,-0.01205621,0.00080854,0.03274617,0.00336208,-0.02204474,-0.13152641,-0.01401869,-0.01469342,-0.01675964,0.03906245
18/04/2017,0.01349823,0.03367536,0.01576952,0.0071255,0.01165558,0.0297303,-0.00235439,0.03095456,-0.00258245,0.01334822,-0.00059221,0.02465417,-0.03229133,-0.00182179,-0.00497256,0.03725658,0.00113413,-0.01105415,0.0505352,0.00044511,-0.0235294,-0.14046956,0.01886792,-0.01514302,-0.01654703,0.03891054
19/04/2017,0.01782009,0.03457713,0.01867786,-0.00024233,0.02090189,0.03636364,0.01089263,0.0366872,0.00689922,0.02623974,-0.00265901,0.02242203,-0.05542074,-0.00110977,-0.00942467,0.02502056,0.00793272,-0.01273683,0.06179535,0.00568782,-0.0267091,-0.12770985,0.02090957,0.0033557,-0.0113943,0.0549019
20/04/2017,0.01910624,0.0362054,0.0174195,0.01065911,0.02657848,0.02525359,0.01354016,0.03419638,0.0055588,0.02866925,0.00654162,0.01863749,-0.01168596,-0.0218506,0.01125277,0.02072985,0.01609208,-0.01166973,0.06335189,-0.01242151,-0.00876923,-0.11256444,0.0238961,0.02797001,0.00387812,0.03112838
21/04/2017,0.0144517,0.03959193,0.00947781,0.01740392,0.01307786,0.02640723,0.01609453,0.03581139,0.00407767,0.01452395,0.00653984,-0.01261177,-0.02608513,-0.01659738,-0.00795417,0.03397786,0.00639311,0.01023698,0.03596977,-0.01143505,-0.00391643,-0.04968423,0.11643483,0.00805524,0.0072708,-0.00751877
24/04/2017,0.00585151,0.01452286,0.00104507,0.01794911,-0.00295715,0.03649283,0.00775388,0.06457556,0.00455224,0.01285754,-0.00176567,-0.01009228,-0.02588586,-0.02008525,-0.01172069,-0.01418049,0.00860188,0.02008065,0.00871854,-0.00461599,-0.02156869,0.01770321,0.12219321,-0.0231377,0.0056338,-0.02985073
25/04/2017,0.00286373,0.0222387,0.01855323,0.04541145,-0.00886652,0.04575074, -   ,0.05730737,0.00773694,0.00628254,-0.0011827,-0.00793559,-0.02299817,-0.02779646,-0.02445112,-0.01251021,-0.00357485,0.02406245,-0.0109959,-0.01096549,-0.03694019,0.01758446,0.09067491,-0.01592266,0.00722623,-0.02985073
26/04/2017,0.00091671,0.01792022,0.02104241,0.04025047,-0.00865672,0.0386838,-0.0007271,0.05126824,0.0065015,0.00028723,-0.00738323,0.00565111,-0.01796793,-0.04040048,-0.02673658,0.00516598,-0.00977439,0.04032909,-0.03585334,-0.04695975,-0.05130714,-0.00180995,0.07948718,-0.0424993,-0.00932541,-0.03731347
27/04/2017,-0.00065699,0.01364637,0.02179616,0.02913418,-0.00548762,0.03497648,-0.00202299,0.06567416,0.02010589,-0.00878972,-0.01442884,0.00532893,-0.02554908,-0.01313096,-0.04879853,0.01043139,0.00717271,0.03113405,-0.03539112,-0.0186252,-0.03953092,-0.03119433,-0.01833977,0.0076574,-0.00658259,-0.03383452
28/04/2017,-0.00173791,-0.00145143,0.01693387,-0.0119094,0.00036084,0.0090301,0.00080749,0.02768568,-0.00994437,-0.00337901,-0.01269174,0.01345882,-0.01629487,-0.0122257,-0.04689082,0.02835535,-0.02092486,0.02519194,-0.02283651,-0.00920744,-0.04718014,-0.02984416,-0.06459001,-0.05104343,0.01833331,-0.03018866
01/05/2017,0.00451748,0.00465904,0.02660252,0.00684415,0.00452352,-0.00988533,0.00089144,0.02827463,0.00625706,-0.00502847,-0.01209799,0.00876321,0.01367773,-0.0100708,-0.02822572,0.02723345,-0.00442309,0.02272369,-0.01100388,-0.00909692,-0.02628381,-0.01732566,-0.04321561,0.00057854,0.0083705,-0.00383144
02/05/2017,0.00348383,-0.01104559,0.03707475,0.00252999,-0.0053044,-0.01486892,-0.0021859,0.02723756,0.00913053,-0.00268721,-0.00387132,0.00327449,0.01369574,-0.00847724,-0.01456311,0.01213421,0.00537176,0.01868072,-0.00268274,-0.01449373,-0.00355916,0.01,-0.03840749,0.00114778,-0.00331893,0.00769228
03/05/2017,0.00436623,-0.00490039,0.0576964,0.0072093,-0.01351841,-0.0203125,-0.00307468,0.02207147,0.00414743,-0.00293538,-0.00298682,-0.00432905,0.008692,0.00115871,-0.01848991,-0.00953161,-0.00265737,0.00363552,0.01250077,0.02627103,0.00278935,0.01539169,0.01615202,-0.0681445,-0.014917,0.04280154
04/05/2017,0.00411752,0.00405591,0.04600041,0.00444562,-0.02338344,0.00079909,-0.00711454,0.00478801,0.00478182,0.00196474,-0.00269979,-0.0048543,0.00433097,-0.0041451,0.00104109,-0.02649369,0.00244723,0.00937573,0.01657327,0.01208561,-0.00138456,0.03720706,0.04181013,0.01350187,0.10221002,0.01162799
05/05/2017,0.00086525,-0.00638631,0.05332141,0.00754902,-0.02303734,-0.00931,-0.00484649,-0.00086755,0.02156197,-0.00698975,-0.00239799,-0.00861123,-0.0013022,-0.00427535,0.00945378,-0.03174182,0.01229514,-0.00630203,0.0154607,0.00264601,-0.00345896,0.02516015,0.02540303,0.02333136,0.06579683,0.01562503
08/05/2017,-0.00376676,-0.00855445,0.05176336,0.02168022,-0.0190991,-0.0025214,0.00089045,0.00811652,0.01621395,-0.01218867,-0.00211024,0.00738744,-0.01883582,-0.00162153,-0.00747768,-0.0326707,0.00028317,-0.01877356,-0.00016398,-0.0055679,-0.00554007,0.02485314,0.00048614,-0.00172315,0.08356411,0.00772206
09/05/2017,0.00030813,-0.0062446,0.01606983,0.00542611,-0.00829448,-0.00858142,0.03051191,-0.00219488,0.00749625,-0.01476176,-0.00355847,0.01447234,-0.02450568,-0.00541477,0.00155734,-0.02330044,0.00319221,-0.0058698,0.01720368,0.00827877,-0.00034565,0.01171161,-0.01169021,0.00285388,0.06559215,0.01140693
10/05/2017,0.00161883,0.01185489,0.01615376,0.01318301,0.00153036,-0.00299541,0.03954108,0.00877413,0.0052363,-0.02843271,-0.0121213,0.01581242,-0.02349147,-0.00277539, -   ,-0.01240673,0.01352325,0.00747304,0.00625,-0.01306253,-0.00485604,0.01433057,-0.08971963,-0.00717566,-0.01462108,0.02702698
11/05/2017,-0.01578811,-0.0072147,-0.0144308,-0.00037033,-0.01418266,-0.03632493,0.03404087,-0.00958698,-0.00726471,-0.0225748,-0.0230374,-0.00214031,-0.03951636,-0.00404116,-0.02574761,-0.02422723,-0.01228024,0.04236959,-0.01688178,-0.01092864,-0.00901202,0.00482042,-0.1223355,-0.04192635,-0.06559836, -   
12/05/2017,-0.01116851,-0.00746103,-0.0139624,0.0041802,-0.00883111,-0.01821809,0.03135409,-0.00767344,-0.00776792,-0.00689301,-0.02037106,-0.00344156,-0.02341711,-0.00429029,-0.01402992,-0.01399775,0.00169559,0.03505058,-0.01437974,-0.01231386,-0.02425501,0.00838612,-0.10047619,-0.02406495,-0.04949008,0.00384618
15/05/2017,-0.005117,-0.00090989,-0.01890898,0.00115778,-0.00347964,-0.01405074,0.02081824,-0.00066995,-0.01289161,0.00465713,-0.01546879,-0.00092647,-0.01067312,-0.00473199,-0.00726889,-0.00379925,0.00423281,0.03725689,0.00555962,0.0000759,-0.01568489,-0.00932488,-0.07371484,-0.03385562,-0.04434264,0.01149418
16/05/2017,-0.0043792,0.0032244,-0.01250493,0.01006243,0.00627666,-0.01245753,-0.00062826,0.00053967,-0.00735844,0.0236129,-0.01351361,0.00134514,0.00308771,-0.00771167,-0.01111697,0.00055931,-0.00344426,0.02379131,0.00044214,-0.00338285,-0.0148943,-0.00874819,-0.03115578,-0.04081633,-0.02387133,0.02264159
17/05/2017,0.00649195,-0.00304838,0.00130225,0.01763905,0.0187146,0.00047297,0.00726702,0.01130562,0.00340238,0.04947288,-0.00526159,0.01492225,0.01179093,-0.00162397,0.00868898,0.00532661,0.00701208,0.03283605,0.01921586,0.00834669,-0.0073145,-0.01761509,0.00671488,-0.00996483,0.01011151,0.02272728
18/05/2017,0.02110681,0.02032651,0.01368398,0.03762701,0.02123839,0.03676064,0.00830309,0.03648219,0.0063592,0.0436256,-0.00465841,0.03776268,0.01213471,0.00371324,0.01733337,0.02642792,0.01597335,0.00725019,0.03463852,0.01405234,0.00844179,0.00900503,0.02947368,0.00928144,0.01612902,0.04198464
19/05/2017,0.01842817,0.03140751,0.00319451,0.03171867,0.02125293,0.0236788,0.01059334,0.04097311,-0.00304891,0.03337212,-0.00433424,0.03326801,0.00332141,0.01000015,0.00499482,0.03157888,-0.00388553,0.02853024,0.02563109,0.03168431,0.02522213,0.00452893,0.04280364,-0.03745208,0.00375146,0.04214542
22/05/2017,0.0119847,0.03049045,-0.00253245,0.0329668,0.00540049,0.02735008,0.00893687,0.03789969,-0.00682009,0.02761538,-0.01107695,0.02312776,-0.00154233,0.01159434,-0.00313818,0.02198418,-0.02213081,0.0261788,0.00810143,0.02156803,0.02625986,0.01212942,0.03089005,-0.04558569,0.02445561,0.04545456
23/05/2017,0.00783466,0.01804402,-0.00832783,0.02129187,0.00175333,0.02430649,0.00354782,0.02403192,-0.0093539,0.01754169,0.00062277,0.01186407,-0.00351811,0.01124275,-0.00365917,0.01087238,-0.01272733,0.01280715,0.00239156,0.01925415,0.01687754,0.02502283,0.02179554,-0.02216967,0.01901518,0.01845009
24/05/2017,0.00478885,0.02236106,-0.00110526,0.02120902,-0.0047619,0.02605885,0.00127484,0.02144044,-0.01601544,0.00649743,-0.00124326,0.00744532,0.01650153,0.01098909,0.0062644,0.00555881,-0.01922709,0.02572108,0.00270524,0.01910885,0.02241688,0.03833871,0.00359159,-0.03374778,0.00035713,0.0073799
25/05/2017,0.00093794,0.01261447,-0.00630969,0.00992029,0.00030261,0.0077179,0.01191422,0.00826353,-0.02222767,-0.00646554,0.01840305,0.00147223,0.03529414,0.01744055,0.0107555,-0.00027676,-0.02469367,0.02545455,0.00347728,0.01930005,0.02166313,0.01686635,-0.02642276,-0.02608696,0.00406793,0.00366303
26/05/2017,0.0064444,0.00429788,-0.00532473,0.00095477,0.00853253,-0.00459831,0.01218257,-0.00373992,-0.01115056,0.01069342,0.01646988,0.0042106,0.02784524,0.01380408,0.01727306,-0.00386089,-0.00742523,0.0202952,0.01301871,0.00607646,0.01730696,0.0238202,0.01076371,-0.01036585,0.02820638,0.0294119
29/05/2017,0.01017602,0.02808025,0.00941561,0.01178894,0.00629349,0.00906523,0.02240028,0.00415323,-0.02585473,0.00962405,0.01118707,0.01210527,0.02629833,0.01909562,0.01727306,0.00165482,-0.01846757,0.02354244,0.02132064,0.01244912,0.01938395,0.01393247,0.03075346,-0.06006098,0.01596597,0.02573533
30/05/2017,0.01012991,0.03567857,0.00332418,0.01488194,0.00440316,0.01092321,0.02888724,0.01146599,-0.01427159,0.01030766,0.00904554,0.01996622,0.02452512,0.01707725,0.01623464,0.00193022,-0.01111631,0.01404205,0.02051612,0.01572839,0.00831314,0.01063831,0.03101169,-0.07940821,-0.00262319, -   
31/05/2017,0.0056714,0.02821481,0.00311745,0.003,0.00520361,0.00072037,0.02732625,0.00047179,0.00333565,0.02221717,-0.00650551,0.00746757,0.00021529,0.01288937,0.00207001,-0.00495709,0.00598741,-0.00918559,0.00213318,0.01308385,-0.00240298,-0.00043837,0.03163265,-0.0345042,0.007924,0.01459864
01/06/2017,0.00724029,0.0306093,0.01436317,0.01149621,0.00422195,0.00902801,0.01893696,0.01072697,0.00671879,0.04226889,-0.02050795,0.0072325,-0.0044958,0.00852088,0.00206829,0.00387585,0.00077149,-0.01735358,-0.01086354,0.01281217,-0.00307905,-0.02399646,0.06756757,-0.11512554,-0.0131028,0.00729932
02/06/2017,0.00103238,0.0214367,0.00918082,0.0112914,0.0048757,0.01883438,0.01162336,0.01587109,0.00037251,0.0098378,-0.0311261,0.00712687,-0.00943609,-0.00622176,-0.01282054,0.00579028,0.00173381,-0.03590149,-0.00590066,0.00212886,-0.02433253,-0.01622805,0.06278252,-0.1014944,-0.04345571, -   
05/06/2017,-0.00248582,-0.02292638,-0.0347284,-0.02871241,0.02145046,-0.02629524,0.01200278,-0.02782872,0.03386207,0.01075029,0.00799776,-0.01827226,0.0119127,-0.0015856,-0.00051531,-0.01625358,0.03501938,-0.02765711,-0.00049333,0.00616291,-0.00783903,-0.01197874,0.09072782,-0.01442623,-0.02140998,0.01075284
06/06/2017,-0.00104033,-0.03485494,-0.05510061,-0.04653162,0.02636648,-0.03239685,0.0125981,-0.04136309,0.03275225,0.00033498,0.01238396,-0.02877319,0.01768366,-0.00585838,0.00747826,-0.01189139,0.04781316,-0.03980857,-0.00210355,0.00138678,0.01165581,-0.02585454,0.15181682,-0.00098684,0.01846952,0.01444046
07/06/2017,0.00342101,-0.02732831,-0.05438014,-0.02501118,0.03208138,-0.01689828,0.00778628,-0.02835346,0.02356577,-0.00521972,0.01558603,-0.00989277,-0.00129,-0.00699128,-0.00437576,-0.00691971,0.04001156,-0.04040404,0.00769826,0.00482381,0.00997245,-0.01091701,0.125,0.01203643,0.01629,-0.00357153
08/06/2017,0.00149942,-0.03089237,-0.06499199,-0.0351659,0.03065825,-0.02485722,0.01351169,-0.0361471,0.01937643,-0.00534521,0.01965068,-0.00573696,0.00408594,-0.00158047,-0.00231903,-0.02228943,0.03054921,-0.02236116,0.01266959,0.01215068,0.01718794,-0.00939181,0.08664433,0.04775183,0.01801774,0.0181818
09/06/2017,-0.00161304,-0.02963837,-0.07023665,-0.04773333,0.0171766,-0.03211217,0.02048024,-0.04506261,0.0136785,-0.00393242,0.03143652,-0.0199812,0.01017985,0.01741602,0.0054361,-0.03260265,0.02230561,-0.0151944,0.00553772,0.02591127,0.03258232,-0.07682,0.01972757,0.01588946,0.02040804,0.00716858
12/06/2017,0.00299685,0.01083048,-0.02380936,0.02141675,0.00619725,0.01667004,0.02058657,-0.00010431,0.00991901,0.00756923,0.00671754,0.00512309,-0.00363226,0.01563235,0.00412392,-0.01067719,0.00865761,0.00582099,0.01277617,0.0162452,0.02711051,-0.07251571,-0.03048499,-0.03993453,0.0154586,0.00711734
13/06/2017,0.00793295,0.01213952,-0.00557222,0.01756664,0.00029155,0.01811522,0.01760915,0.00327147,-0.0010864,0.02547754,0.01559171,0.00840417,-0.01543344,0.016976,-0.00256326,-0.00476453,-0.00812245,-0.00374644,0.01660674,0.02939023,0.01598645,-0.08262236,-0.09435588,-0.03689065,0.00051816,0.01423483
14/06/2017,-0.00274987,-0.01410247,-0.01688148,0.00404617,-0.00216476,0.00654502,0.01290475,-0.0066735,-0.00603778,0.01706006,0.02976385,-0.00986163,-0.01479751,0.01288266,-0.00335143,-0.03139785,-0.01325187,-0.01127311,0.0078315,0.01713147,0.00912166,-0.11806172,-0.09859155,-0.05791006,-0.01853759,-0.00355874
15/06/2017,0.00473157,0.01443639,0.01779207,0.04540524,-0.00574443,0.04225638,0.02204538,0.03224616,-0.00415733,0.01744147,0.03862663,0.00105894,-0.02511819,0.01324924,-0.01344721,-0.01789255,-0.01887326,-0.01004456,0.01085846,0.00381813,-0.00271097,-0.0676306,-0.08389716,-0.06891937,-0.01042755,-0.00357153
16/06/2017,0.00134088,0.00760083,0.01286696,0.00532129,-0.0133646,0.02546962,0.01742439,0.01953211,-0.01852068,0.03135531,0.03274722,-0.00381706,-0.03072982,-0.00769061,-0.02232496,-0.02607715,-0.02328431,-0.0062093,-0.00962432,-0.00478394,-0.02244548,-0.01790037,-0.04926335,-0.07142857,0.00421066,-0.01063845
19/06/2017,-0.00173998,0.01007098,0.01823733,-0.01303835,-0.02433047,0.02214752,0.0169959,0.01695457,-0.0193464,0.01618219,0.03734066,0.00875987,-0.02659248,-0.00200891,-0.02642374,-0.03987645,-0.03056034,-0.00819549,-0.01607602,-0.00515674,-0.03633335,-0.00096625,0.0056926,-0.06102966,0.00261906,-0.00706704
20/06/2017,-0.00472934,-0.00409479,-0.00714893,-0.00402806,-0.02440587,0.00464417,0.01822279,-0.00330151,-0.01011319,0.01296861,0.02499261,0.00453649,-0.01400872,-0.00456729,-0.01599168,-0.03892813,-0.01985862,-0.00120337,-0.01042564,-0.01205641,0.00804028,0.012279,0.02374169,-0.03590101,-0.00363258,-0.01052625
21/06/2017,-0.00817034,-0.01424294,-0.01230077,-0.02194853,-0.01910791,-0.01168286,0.0053616,-0.02338302,-0.01133591,0.0060493,0.00565793,0.00306518,-0.02415667,-0.01126997,-0.02432713,-0.0198078,-0.01718763,0.03177258,-0.0213697,-0.02429625,-0.00335341,0.02841477,0.06372583,-0.04960111,-0.01517525,0.00714291
22/06/2017,0.0013498,-0.01049062,0.0004115,-0.01187352,0.00330715,0.00150317,-0.01203397,-0.01623553,0.00098208,0.00432653,-0.00589128,0.01841459,-0.01385523,-0.01009281,-0.00654632,-0.01041656,-0.0019143,0.02307341,0.00168458,-0.02239461,-0.00953026,0.03657325,0.06342183,-0.00934579,-0.00947881,0.02508964
23/06/2017,-0.00614051,-0.02282774,-0.00999121,-0.02654258,0.00017723,-0.01100052,-0.02074569,-0.03862635,-0.00185523,-0.0053686,-0.01320418,0.00276132,-0.02245205,-0.02291369,-0.0141509,-0.01958473,-0.00124696,0.02428996,-0.01580215,-0.04494951,-0.01132075,0.03214647,0.02206235,0.03435805,-0.00943416,0.01079137
26/06/2017,-0.00814875,-0.0345937,-0.02140385,-0.04015865,0.00935638,-0.033728,-0.03070046,-0.06092929,-0.01029779,0.00156658,-0.01668624,-0.02108585,-0.01738181,-0.0276693,-0.005535,-0.01517793,-0.00666474,0.01673199,-0.00595368,-0.04295358,0.00517069,0.0431202,0.02255639,0.02743682,-0.01985376,0.00711734
27/06/2017,-0.00300861,-0.0276708,-0.01041292,-0.03737799,0.02432626,-0.0288537,-0.02637367,-0.0438228,0.00798036,0.00500751,-0.00908302,-0.01891753,0.00066699,-0.0161471,0.0071353,-0.0158824,0.01499086,-0.00570159,0.00754862,-0.03658383,-0.03197867,0.02340325,0.03243744,0.05605462, -   ,0.01418428
28/06/2017,0.00012764,-0.01502673,-0.00685169,-0.02543559,0.02304532,-0.01649881,-0.02243467,-0.0328193,0.00847543,0.00522391,-0.00118143,-0.01891753,0.0004447,-0.01504256,0.00607152,-0.00917976,0.01790675,-0.01053717,0.01578197,-0.02860895,-0.02548623,0.01695743,0.01781635,0.07028405,0.01002621,0.01060071
29/06/2017,-0.00402886,-0.00432374,-0.00428446,-0.00776302,0.00685493,-0.01273969,0.00179907,-0.02006622,-0.00639072,0.0130771,-0.00473355,-0.01858236,-0.00334815,-0.00397648,0.00660146,0.01238224,0.00229917,0.00508487,0.01571837,-0.01222747,0.01072664,0.01598837,0.01049749,-0.00685426,0.00159322,-0.01048951
30/06/2017,-0.00800675,-0.0030531,-0.01190711,-0.01528384,0.00111758,-0.0202765,-0.00135644,-0.01726713,-0.01184004,0.00966802,-0.01511999,-0.01197272,-0.01187209,0.00367625,-0.00174555,-0.00708588,-0.00679235,-0.00185722,0.02145961,0.00112268,0.01524075,-0.01048622,-0.0483871,-0.08793883,-0.00948847,-0.03191504
