Date,SP500,MSFT-US,AAPL-US,AMZN-US,BRK.B-US,FB-US,JNJ-US,GOOGL-US,XOM-US,UNH-US,PFE-US,V-US,VZ-US,PG-US,T-US,INTC-US,CVX-US,SBAC-US,ROK-US,CLX-US,FE-US,MAT-US,UAA-US,NFX-US,COTY-US,NWS-US
15/12/2016,0.0019079,-0.0063797,0.0051134,-0.0111056,-0.0044713,-0.0017488,0.0047688,-0.0092004,0.0119867,0.0254582,0.0064359,-0.0128511,0.0175199,0.0062983,0.0188264,-0.0117039,0.0211883,0.0017717,-0.0058949,0.0290457,0.0195701,-0.0332215,-0.0404168,0.0004439,0.0124594,-0.0204082
16/12/2016,-0.0018881,0.0106434,0.0014596,0.0013072,-0.004755,-0.0137304,-0.0033503,-0.0071,-0.0120192,0.0009915,-0.0015205,-0.0141377,0.0163275,-0.0022378,0.0112842,0.0046296,-0.0016122,0.0251566,-0.0091855,-0.0004201,0.0111821,-0.0347174,-0.023037,-0.0070609,0.0118661,0.0041322
19/12/2016,0.0050991,0.0156649,0.0099308,0.0162474,0.0070828,-0.0063413,-0.0035323,0.0073151,-0.0103959,-0.0091976,0.0027473,0.0041005,0.0121951,-0.0021238,0.0191983,0.0239407,-0.0035481,0.0216259,0.0000738,0.0042757,-0.019737,0.0172474,-0.0160656,-0.0295031,-0.0053275,-0.0041666
20/12/2016,-0.0005824,-0.0023551,0.0027413,0.0025369,-0.0012037,-0.0038494,-0.0057769,-0.0014385,-0.0025413,-0.00235,-0.0115924,-0.0034437,0.0007558,-0.0034293,0.0045056,0.0008118,0.0005092,-0.0055159,0.0039992,0.0052127,-0.0025398,0.0003508,-0.0006651,-0.0374142,-0.0015968,-0.0082304
21/12/2016,-0.0042193,0.0018919,-0.0043665,-0.0047532,-0.0022236,-0.0127817,-0.0065403,-0.0074045,0.0020953,0.0009912,-0.0119157,-0.0073904,0.0105481,0.0033259,0.0070723,-0.0085907,0.0036335,0.006348,-0.0002214,0.010566,-0.003511,-0.0227587,-0.0134273,-0.0362812, -   ,0.0041668
22/12/2016,0.00038,-0.0093985,0.001461,-0.0098032,-0.0027146,-0.0133771,0.0083479,-0.0016067,0.0076649,0.0101618,0.0058842,0.0016663,0.0157048,0.0114287,0.0116005,-0.0069835,0.0040697,0.004407,0.0030975,0.0118003,-0.0031879,-0.0059629,-0.0204013,-0.0255114,-0.0053275, -   
23/12/2016,0.0015662,-0.0033097,0.0080456,-0.0051795,-0.0056538,0.0023077,0.0048528,-0.0002599,-0.0019807,0.0090989,0.0021598,0.0008965,0.0005591,0.0033065,-0.0014023,0.0010832,0.0000845,0.0054666,0.0045051,0.0031532,-0.0019151,-0.0045662,-0.0057705,0.0023641,-0.0016042,-0.0041321
26/12/2016,0.0038182,-0.0026793,0.0144477,0.0089595,-0.0078792,0.0086325,0.0044195,0.0023762,-0.0015404,0.0066849,0.0037026,0.0034581,-0.0001863,-0.0009448,-0.0032718,0.0037909,-0.0016045,0.0101659,0.0046529,0.0116993,-0.0015959,-0.0224798,-0.0050916,-0.0007092,0.0032084,0.0123967
27/12/2016,-0.007197,-0.0034806,0.0020598,0.0114357,-0.0106338,-0.000342,-0.0068167,-0.0050824,-0.005835,-0.011148,-0.0067546,0.0003835,-0.0046562,-0.009753,-0.0049147,-0.0075858,-0.0049789,-0.0109264,-0.012749,-0.0038086,-0.0102695,-0.0295462,0.0130854,-0.0234412,-0.0117584,-0.0041321
28/12/2016,-0.0092369,-0.0078864,-0.0067221,-0.0142995,-0.0145059,-0.0155682,-0.0033655,-0.0128484,-0.0036391,-0.0069069,-0.0003077,-0.0008929,0.0020511,-0.0005925,0.0002342,-0.0118599,-0.0041415,-0.015625,-0.011943,-0.002384,-0.0060682,-0.008967,-0.0047668,-0.027129,-0.0202236,-0.0163264
29/12/2016,-0.0047433,-0.0114541,-0.00541,-0.0291688,-0.0057952,-0.0166667,-0.0001736,-0.0123141,0.001776,-0.0116108,0.0027787,-0.0059882,-0.0039187,-0.0018995, -   ,-0.0065736,-0.0026269,-0.0110143,-0.0025235,-0.0034046,0.0042153,-0.0032561,-0.007177,-0.0243315,-0.0081256,-0.0166667
30/12/2016,-0.0056759,-0.0130242,-0.0071154,-0.0216577,-0.0011032,-0.013251,-0.0050949,-0.0133962,0.0025547,-0.0082419,0.0043291,-0.0052277,-0.0031747,-0.0010694,-0.005379,-0.0141342,0.0022137,-0.0090211,-0.0084108,-0.0089184,-0.0064164,-0.0068494,-0.0037723,-0.0169903,-0.01027,-0.0288066
02/01/2017,0.0027625,-0.0060354,-0.0042864,-0.0166999,0.0041064,0.0022728,0.0003455,0.005976,0.0095524,0.0004959,0.0204082,0.0136427,0.0192343,0.0003562,0.0060804,-0.0051646,0.0034909,0.0127639,0.0221337,-0.0006607,-0.007058,0.0266763,0.0243484,0.023301,0.0091895,-0.0082304
03/01/2017,0.0085185,-0.0078038,0.0018997,-0.0009764,-0.0015821,0.0229251,-0.0011229,0.0089306,-0.0115461,0.0048409,0.0180428,0.0176484,0.0103782,0.0073916,0.001874,-0.0054628,-0.0047304,0.0040855,0.0151585,0.0112797, -   ,0.057463,0.0408998,0.0250905,0.0298101,0.0251045
04/01/2017,0.003272,-0.002881,0.0065601,0.0290879,-0.006993,0.0265419,0.0117749,0.0038647,-0.0282045,-0.0010471,0.0144884,0.0207704,0.0016498,0.0072231,-0.0067535,-0.0098065,-0.0092896,-0.0141804,-0.0074226,0.0069757,-0.0045176,0.0825753,0.0046434,0.0243089,0.0106895,0.0165974
05/01/2017,0.0038798,0.0104518,0.0171671,0.0452236,-0.003962,0.0382803,0.0025864,0.0219319,-0.0187382,0.0040803,0.0032961,0.0232761,-0.0173618,0.007345,-0.0244986,0.0008229,-0.0098304,-0.0140952,0.0061015,0.0038508,0.006141,0.0485204,-0.0026187,0.0051462,0.0095239,0.0040984
06/01/2017,-0.0009863,0.0054576,0.0189245,0.0186104,-0.0086882,0.032402,-0.0033428,0.0149572,-0.0197096,0.0012365,-0.0056446,0.0055352,-0.018446,-0.0063692,-0.0281085,0.004114,-0.0137081,-0.0135057,-0.0003611,-0.0094726,0.0097688,-0.0151662,-0.000656,-0.0174135,-0.0047517,0.0122449
09/01/2017,-0.0020628,-0.0022307,0.0098348,-0.0026316,-0.0096295,0.0064751,-0.001633,-0.0004356,-0.0259579,-0.0025925,0.000299,-0.0117891,-0.0086435,-0.0067808,-0.0116252,0.0016449,-0.0114369,-0.0090786,0.0038128,-0.0276126,-0.0269143,-0.0154707,0.0045797,-0.0207108,0.0031748,0.0204083
10/01/2017,0.0024673,0.0073331,0.0082512,0.0030379,0.0014198,0.0101747,-0.0112038,0.0033734,-0.0041299,0.0038444,-0.0226258,0.001224,-0.0043651,-0.0069954,-0.0012297,0.0109441,0.003202,0.0193731,0.0191366,-0.018843,-0.0035668,-0.032459,-0.00521,-0.0058962,-0.0148462,0.0161942
11/01/2017,0.0008111, -   ,0.0042951,0.0251745,-0.0008048,0.0182549,-0.0125776,0.0035204,0.0051221,0.0065716,-0.0230747,0.001477,0.0011403,0.0053963,0.0156016,0.0054777,0.0087712,0.027566,0.005285,-0.0011742,0.0115398,-0.0116901,-0.0107457,0.0150466,-0.0190475, -   
12/01/2017,0.0015411,-0.0057088,0.0012196,0.0210294,-0.0006173,0.0217339,0.002888,0.0030904,-0.0105419,0.0006805,-0.0003075,0.0014807,0.0022887,0.0035839,0.0096128,-0.0010862,-0.0010301,0.0130506,0.0056664,0.0076715,-0.003905,0.0057921,-0.0085695,-0.017585,0.0091644,-0.0040001
13/01/2017,0.000836,0.0012776,-0.0005877,0.003463,0.0005562,0.0066672,-0.0029581,-0.0000722,0.0009275,-0.0022198,-0.0045914,0.0018515,-0.0032245,0.0019082,0.0009776,0.0021794,0.0044881,0.0055243,0.0073785,0.0036105,-0.000979,-0.0033762,-0.0088962,-0.0080492,0.0069929, -   
16/01/2017,-0.002134,-0.0014373,0.0074722,-0.0056489,-0.0134108,0.0029806,-0.0006091,-0.0042599,0.0126348,-0.0092502,-0.0186714,0.0029624,0.0003794,0.0162195,0.0046434,0.0024518,0.0036251,0.0133346,-0.009294,0.01864,0.0166449,0.0435516,-0.0069193,-0.0030777,0.027434,0.0200802
17/01/2017,0.0012119,-0.0028715,0.0139428,-0.0100772,-0.0090763,-0.0009372,0.0066702,-0.0011807,-0.0034652,-0.0299489,-0.0098918,0.0102775,-0.0057088,0.020293,-0.0048779,0.0024545,-0.0039519,0.0193278,-0.0096936,0.0110377,-0.0032405,0.0224832,-0.0197061,-0.0211416,0.0053105,0.0120968
18/01/2017,-0.0024018,-0.0059039,-0.0018334,-0.0005683,-0.0039365,-0.0066973,-0.0064382,-0.0065437,-0.026763,-0.014653,-0.0121533,0.0056604,-0.0030464,-0.0011794,-0.0036452,-0.0086743,-0.0008643,0.0017049,-0.0009992,-0.008738,-0.0247747,-0.03,-0.0356671,-0.0002402,-0.0302398,-0.0196849
19/01/2017,-0.0002597,0.0080334,0.0050251,-0.0020617,-0.0037931,-0.0092802,-0.0046217,-0.0010012,-0.0009308,0.0058324,-0.0090456,0.0006112,0.003235,0.0333217,0.0136955,0.0117774,-0.0025024,-0.0139226,0.0022106,0.0043841,-0.0195821,-0.0173485,-0.0189317,0.001197,0.0047544,-0.0159362
20/01/2017,-0.002097,0.0046274,-0.0030718,0.0031891,-0.0087385,0.0064793,-0.0050657,0.0185022,-0.005501,0.0003145,-0.0081966,0.0007309,-0.0036123,0.0008055,0.0162111,0.0002722,-0.007995,-0.0141984,-0.0068802,0.0008425,-0.0243822,0.0013244,-0.0220007,-0.022792,0.0021367,-0.0040161
23/01/2017,0.0054194,0.0130781,-0.0002501,0.0193852,0.0033086,0.016181,-0.0240151,0.0215486,-0.0068864,0.0114107,-0.0167298,0.018727,-0.0446055,0.0088413,-0.0024121,0.0148366,0.0108582,-0.0103622,0.0087356,0.0107206,-0.0189056,0.036557,-0.0138217,0.0258767,-0.0015768,0.020243
24/01/2017,0.0134443,0.0075949,0.0194897,0.0176642,0.0313324,0.0162313,-0.0009742,0.0135422,0.0042362,0.0117973,-0.0035032,0.0182041,-0.0096509,-0.0006878,-0.0002414,0.0260587,0.0119984,-0.0110835,0.089582,0.0030554,0.0043814,0.042961,0.0302391,0.0213891,0.0399363,0.02834
25/01/2017,0.0034078,0.0050038,0.0126225,0.0161784,0.0180247,0.0213846,-0.0008042,0.0040185,0.0030466,0.0120011,-0.0025511,-0.0065639,-0.0076768,-0.0141165,0.0106461,-0.008186,-0.0029939,0.0139171,0.0084411,0.0004112,0.0094786,-0.1677874,0.012513,-0.0068316,0.0235354,-0.0039684
26/01/2017,-0.0017141,0.025889,0.0023012,0.0002872,-0.0029112,0.0041784,0.0123214,-0.0163204,-0.0021004,0.0069812,0.000637,-0.0017877,0.0174357,-0.0045915,0.0204033,0.0042307,-0.0315745,0.0058983,-0.0190016,-0.0067595,0.0070518,-0.0286029,-0.0071575,-0.0213165,0.0015409,-0.0078431
27/01/2017,-0.0078816,-0.0039763,-0.0041756,-0.0102741,-0.0007882,-0.0128128,0.0100893,-0.040943,-0.0051582,-0.0086238,-0.0050842,0.0045606,0.0004053,0.0034702,-0.0038113,-0.0152632,-0.015062,-0.008932,-0.0205325,-0.007998,-0.0023418,0.0103647,-0.0065225,-0.0422535,-0.0377743,0.0119522
30/01/2017,-0.0031233,-0.0158318,0.003473,-0.0114286,-0.0003654,-0.0095759,-0.0013228,-0.0201539,-0.0179115,-0.0051552,0.0082617,-0.009105,-0.0096991,0.009449,0.0052455,-0.0243774,-0.0159081,0.0115318,-0.0155661,-0.0078547,0.005972,-0.0187196,-0.2604955,-0.0372328,-0.0103091,-0.003937
31/01/2017,0.0024318,-0.0197348,0.0627321,0.0104401,-0.0062561,0.0235077,0.003901,-0.0051983,-0.0246944,0.0067441,0.0316881,0.0037744,-0.0166634,0.0080804,0.0091171,-0.018807,-0.0079542,-0.0057438,-0.0101822,0.0024079,0.0003352,-0.0296692,0.0209524,-0.0044921,0.0047744, -   
01/02/2017,-0.0020739,-0.0184136,0.0118083,0.0129521,-0.0106222,-0.0106616,0.0096906,-0.006966,-0.0065476,-0.0122276,0.0069819,-0.0072376,-0.0214835,0.0083879,-0.0260171,-0.0038021,0.0090827,-0.0131405,-0.0045175,0.005015,-0.0046527,-0.0194065,-0.0461894,0.001731,0.0109831,-0.0039524
02/02/2017,0.0091053,0.0067984,0.0086347,-0.0315447,0.0038577,-0.0168143,0.0072682,0.0062945,0.0039657,-0.0039996,0.0197014,0.0479671,0.0008241,-0.0022826,-0.0183247,0.0143608,0.0215885,0.0171302,0.019473,0.0324229,0.0118277,0.0089878,-0.0299906,0.0433584,0.0242871,-0.0078738
03/02/2017,0.0017566,0.0022048,0.0154313,0.0011404,-0.0035366,0.0062481,-0.0008811,-0.0018345,-0.0046594,-0.0038478,0.0034247,0.0010497,-0.0086689,-0.0081708,-0.0101255,-0.0114474,0.0050706,-0.0091116,0.012354,0.0145902,0.0070778,0.0027079,-0.0033866,0.0061789,-0.0061854,-0.0039684
06/02/2017,-0.000523,-0.0011024,0.018586,0.0033342,-0.0057969,0.0065659,0.0001763,0.0101228,-0.0093356,-0.0060677,0.0025,-0.0033695,-0.0129442,0.0058286,-0.0036347,-0.0043826,-0.0166844,-0.0063531,0.002012,-0.0015933,0.0003335,-0.0114593,-0.0233779,-0.0638196,0.0103519,-0.0039684
07/02/2017,-0.0005227,-0.0062756,0.0114909,0.0128505,-0.004596,0.0148215,-0.0017605,0.0053059,-0.0120741,-0.0045949,-0.0055692,-0.010121,0.0049866,0.0078733,0.0031646,-0.0019204,-0.0123916,0.0234652,-0.0123598,0.0221222,0.0040107,-0.0026903,0.014437,-0.0156755,0.0345896,-0.007968
08/02/2017,0.0080016,0.007708,0.0125171,0.0106683,0.0069982,0.0116139,0.0068844,-0.0005659,-0.0018293,0.0027501,0.014411,-0.0025641,0.013707,0.0068127,0.0034006,-0.0242158,0.0101684,0.0271998,0.0056857,0.0133631,-0.004995,-0.0042406,0.0590244,0.060944,-0.0614754,0.0159362
09/02/2017,0.0084469,0.0075566,0.0035702,0.0071324,0.0035489,-0.0022306,0.0155987,0.0037512,0.0088019,0.002557,0.0027898,0.0062083,0.0094806,-0.0031728,0.0026653,-0.031781,0.0101868,0.0012169,0.0152845,-0.0001575,0.0129742,-0.0103847,0.0159925,0.0421657,-0.0118916,0.0967743
10/02/2017,0.006911,0.0073152,0.0062658,0.0154281,0.0076554,-0.0003729,0.0136459,0.0072153,0.0089958,0.0116787,0.0061708,0.0074592,-0.0079689,-0.0028231,-0.0145453,0.0153149,0.0102885,0.0180163,0.005224,0.0026025,0.0224379,-0.001926,-0.0387737,0.0115607,0.00109,0.068
13/02/2017,0.0068311,0.0112306,0.0145777,0.0057358,0.0135997,-0.0062919,0.0093684,0.0027814,0.0006041,0.0151845,0.0095561,0.0075406, -   ,-0.0020445,-0.0017149,0.0101207,0.002091,0.0148404,0.0034281,0.0031497,-0.0052424,0.0066556,0.00092,0.0492552,0.0541574,-0.0255474
14/02/2017,0.0099436,0.0018631,0.0152845,0.00681,0.0086222,-0.0049217,0.015246,-0.0029175,0.0030152,0.0175906,0.030126,0.0137151,-0.0047607,0.0354544,0.0160614,0.0058593,-0.0009762,-0.0105071,0.0064684,0.0142958,-0.0045842,-0.0106546,0.0157773,0.0198441,0.0732898,0.0037314
15/02/2017,0.0049838,0.0003101,-0.0012912,0.0121583,0.0031697,0.0029224,0.0188093,0.0040057,-0.0041146,0.0065813,0.0256253,0.0044819,0.0095833,0.010912,0.0145105,0.0119508,-0.0136351,0.0056315,0.0073302,0.0179174,0.016263,0.0015607,0.007918,-0.0270145,-0.0361009,0.0151514
16/02/2017,0.0006469,-0.0018536,0.0003686,0.0038368,0.0077116,0.0034568,0.0158974,0.0096005,-0.0163618,-0.0434519,0.0050821,-0.0010281,0.0241517,0.0018698,0.0087548,0.008292,-0.0235419,-0.0026664, -   ,0.0430612,0.0207374,0.0038461,-0.0040965,-0.0344031,-0.0474031,0.0037175
17/02/2017,0.0034784,0.0023266,0.0045892,0.0036461,0.0060277,0.0002247,0.0056688,0.0062284,-0.0040198,-0.0086793,0.000893,0.0021773,0.0182157,0.0052974,0.0075299,0.0044053,-0.0008152,-0.006503,0.0087648,0.0180449,0.0114157,0.016751,0.0092251,-0.0030989,0.0069296,0.0074628
20/02/2017,0.0095475,0.0003103,0.0118432,0.0171496,0.0081165,0.0016479,0.0124377,0.0094614,-0.0024364,0.0098743,0.000893,0.0074482,0.0231837,0.0116985,0.0136021,0.0055068,0.0117733,0.0140136,0.0081671,0.0312167,0.0218526,0.0046747,0.0046125,0.0128725,0.0213219,0.0186568
21/02/2017,0.0033589,-0.0038693,0.0064597,0.0079756,0.0040848,0.0196255,0.0094597,0.0039741,-0.0144911,0.018716,0.0005659,0.0033138,0.0032317,0.0094945,0.0053182,-0.0125925,-0.0031607,0.0263811,0.0034129,0.0154648,-0.0042043,-0.0126437,-0.0059091,-0.0774498,-0.0172144,0.0074075
22/02/2017,0.0011435,0.0045079,0.0007331,-0.0055546,0.0072816,0.0131737,0.0202885,0.0035377,0.0015921,0.0105026,0.0145964,0.0065062,0.0163637,-0.0034994,0.006478,-0.0044031,-0.0015289,0.0017117,0.0037775,0.0062971,0.0188251,-0.0135239,-0.015,-0.0324725,-0.0197918,-0.010989
23/02/2017,-0.0000676,0.0031046,-0.0052409,-0.0143778,0.0015298,-0.0033115,0.0336522,-0.0038422,-0.004176,0.0107233,0.016617,0.0022666,0.0124049,-0.006113,0.0160709,0.0080022,-0.0109575,-0.0077658,-0.015503,0.0017633,0.0435905,-0.0034815,-0.0036546,-0.0759557,-0.0066226,-0.0183151
24/02/2017,0.0059514,-0.004649,0.0075047,0.0046763,0.0066667,0.016771,0.0074074,0.0023831,-0.0007351,0.0166597,0.0032192,0.007326,-0.0067621,-0.0008795,-0.0068867,0.0102379,0.0076645,0.0139338,0.0056511,0.0079787,0.0079213,0.0208088,-0.0050902,-0.0165731,0.0005336,-0.0074075
27/02/2017,-0.0006722,-0.008677,-0.0010937,0.0031577,0.0030427,0.0020701,0.000655,-0.0000237,0.002342,0.0136063,-0.0032136,-0.0043025,-0.017033,0.0059648,-0.0120569,-0.0060407,0.0167195,0.0432549,-0.0010577,0.0089235,0.0024729,0.0027279,-0.0475751,-0.0169857,0.0134917,-0.0149253
28/02/2017,0.0126285,0.0134207,0.0197693,0.0019144,0.0373318,0.0046056,0.0151626,0.0110934,0.0182753,0.0149271,0.0093838,0.0094147,-0.0030025,0.0083608,0.0074289,-0.0134543,0.0198818,0.0254222,0.0278991,0.0074923,-0.0078591,-0.0173077,-0.039627,0.0079561,0.0303192,0.0037452
01/03/2017,0.0007521,-0.0018711,0.0077597,-0.0048532,0.0126079,0.002125,0.0093067,-0.0017971,0.0195843,0.0035389,0.0070032,-0.0023664,0.0084746,-0.0015375,0.0069414,0.0016736,0.0038967,-0.0075758,-0.0040996,0.006962,-0.0140231,-0.0219823,0.0096479,-0.0054098,-0.0090042,-0.0037594
02/03/2017,-0.0048565,-0.0068019,-0.0015714,-0.0037511,-0.0122568,0.0005836,0.0003232,-0.0084432,-0.0041063,-0.000713,0.001741,-0.0023596,0.0080498,-0.0098469,0.0026252,-0.000835,-0.0010558,-0.0054494,-0.0150629,-0.0005111,0.009221,-0.0035239,-0.0004854,0.001095,-0.0315246,-0.011194
03/03/2017,-0.0023562,0.0043757,0.0040353,-0.0006964,-0.0032392,0.005782,0.0024309,-0.0019672,-0.0087362,0.0079467,-0.0020337,0.007134,-0.0003995,-0.0047356,-0.0021403,-0.0102948,-0.0051864,-0.0024253,0.0000654,-0.0028427,-0.0113636,0.0039416,-0.0429594,-0.0197725,0.0095998, -   
06/03/2017,-0.0028797,0.006722,0.0011123,0.0009347,-0.000798,0.0030684,0.006666,0.0050658,0.0009703,0.0051962,-0.0099041,0.0059866,-0.0117929,0.00445,0.0011952,0.0002791,-0.0127151,0.0111267,0.0071479,0.0053605,-0.0231829,-0.0153483,-0.0437105,-0.0188782,0.0091251,-0.0114068
07/03/2017,-0.0032732,0.0124629,-0.0004313,0.0059375,-0.0034742,0.0050354,0.0124001,0.0075302,-0.0250272,0.00051,0.0011807,-0.0003372,-0.0168002, -   ,-0.0031026,0.0022508,-0.0346134,-0.0007844,0.0003921,-0.0005126,-0.0035234,-0.0106299,-0.0406015,-0.0691548,-0.0136841,-0.0303031
08/03/2017,-0.0020846,0.0073141,-0.0019431,0.0058962,-0.0029564,0.0079475,0.0177777,0.0055326,-0.0082574,0.0023863,0.0041288,-0.0006728,-0.0004058,0.0035547,0.0014328,0.0042052,-0.0146846,0.0131213,-0.0125876,0.0050597,0.0058215,0.0059882,-0.0303797,-0.0286597,-0.0100635,-0.0077519
09/03/2017,0.0038545,-0.0039885,0.0028829,0.0017156,-0.0040979,0.0077694,0.0130841,0.0090372,0.012029,0.0108831,0.0067886,0.0079758,0.0026412,0.0103172,0.0117057,0.0087078,0.0118928,0.0300804,0.007377,0.0095788,0.0067634,0.0151034,0.0073222,0.017497,0.017039,-0.0077519
10/03/2017,0.0004004,-0.0061435,-0.0003593,-0.0028121,-0.0034659,0.0049672,0.0050777,0.0021792,-0.0123727,0.0106282,-0.0008789,0.0068158,-0.0006061,0.0056167,0.0080896,-0.0265782,-0.0184021,0.0030696,0.0064511,0.0056013,-0.0035244,0.0019677,-0.0139752,-0.0117411,0.0256411,-0.0156561
13/03/2017,-0.0025764,-0.0092294,0.0010083,0.0008923,-0.0031947,0.0043977,0.0096956,0.0059013,-0.0062578,-0.0054708,0.0023433,-0.0027839,0.0006081,-0.0006589,-0.0030791,-0.0186886,-0.0285042,-0.015014,-0.0119898,-0.0032588,-0.0073646,-0.0167903,-0.0129735,0.0020396,-0.0057778, -   
14/03/2017,0.0070549,0.0034093,0.0083274,-0.0006795,-0.0031389,0.0018643,0.0165536,0.0053719,0.0123455,0.0124958,0.0179306,-0.0001113,0.0141586,0.001534,0.0049552,0.0011412,0.0037799,-0.0076537,0.0198799,0.0047827,0.0177191,0.0102645,0.0242105,0.0365998,0.0010458,0.0278884
15/03/2017,0.0046576,0.0013942,0.0091814,-0.0010652,-0.0051434,0.0050255,0.0110981,0.0023734,0.0088504,0.011455,0.0061365,0.0032314,0.0158344,0.0048353,0.0071191,0.0057243,-0.0020355,-0.0036888,0.0183221,0.0036357,0.0012865,0.0039572,0.042061,-0.0025736,0.0163158,0.0117646
16/03/2017,-0.003962,0.0018532,-0.0051878,-0.0034958,-0.0133029,-0.0025678,-0.0029584,0.0021137,-0.0003658,-0.0137734,-0.0072315,-0.0007751,0.0073971,-0.004812,0.0002346,0.0028434,-0.0103851,-0.0137302,-0.0057365,-0.0080773,-0.0034953,0.0027355,-0.0030864,-0.0237826,0.0140917,0.0117188
17/03/2017,-0.0042958,0.0003082,0.0032625,0.0040774,-0.0104664,-0.0028502,-0.0029581,-0.0066042,-0.0003658,-0.0180606,-0.0023215,-0.0118559,0.0009964,-0.0025151,-0.0039915,0.0033983,-0.0031482,0.0111428,-0.002622,-0.0068638,-0.008328,-0.0097809,-0.015083,-0.0131541,-0.0133952,-0.003861
20/03/2017,-0.0143888,-0.0107842,-0.0039888,-0.0097591,-0.0164248,-0.0085892,-0.0061697,-0.0222432,0.0013462,-0.013123,-0.0043607,-0.0246982,-0.0051566,0.0025286,-0.0124383,-0.0093298,0.0071783,0.0123649,-0.0120492,-0.0005813,0.0051282,-0.0269006,-0.0201238,-0.001759,-0.0453372,-0.0115385
21/03/2017,-0.0129743,-0.0024545,-0.0048555,-0.0125518,-0.0166125,-0.0110521,-0.0165136,-0.0232858,-0.0048684,-0.009723,-0.0002899,-0.0108392,-0.0152535,-0.0033954,-0.0188456,-0.0061815,0.0030539,-0.0028155,-0.0148464,-0.0061588,0.0155188,-0.0164835,-0.0215274,-0.0377848,-0.0351708,-0.0038462
